time_orbits,dist_km,u_p_norm,u_e_norm,P_diff_frobenius
1.135479,7.51109305e+01,8.38876592e-05,3.52457391e-05,1.11769642e+07
1.136573,7.51160728e+01,8.62022773e-05,3.58024399e-05,1.09573775e+07
1.137667,7.51287648e+01,8.84302794e-05,3.63308786e-05,1.31192665e+07
1.138761,7.51488379e+01,8.98347460e-05,3.68284630e-05,1.50603120e+07
1.139855,7.51762710e+01,9.13699456e-05,3.73014819e-05,1.81902073e+07
1.140949,7.52109002e+01,9.22857037e-05,3.77413617e-05,1.53068961e+07
1.142043,7.52528572e+01,9.27456138e-05,3.81606930e-05,1.23713294e+07
1.143137,7.53024043e+01,9.33459430e-05,3.85627582e-05,1.54020914e+07
1.144231,7.53593515e+01,9.58058005e-05,3.89325441e-05,1.84405016e+07
1.145325,7.54232587e+01,9.66019365e-05,3.92597571e-05,1.81256171e+07
1.146418,7.54940352e+01,9.69388468e-05,3.95567178e-05,1.74668640e+07
1.147512,7.55716136e+01,9.85967880e-05,3.98275271e-05,2.05258850e+07
1.148606,7.56556692e+01,9.91892260e-05,4.00577163e-05,1.80685808e+07
1.149700,7.57461400e+01,9.98904730e-05,4.02609945e-05,1.97130286e+07
1.150794,7.58428270e+01,9.97088371e-05,4.04274952e-05,1.67586750e+07
1.151888,7.59457772e+01,1.00960044e-04,4.05747246e-05,1.76909545e+07
1.152982,7.60545984e+01,1.01890791e-04,4.06788757e-05,1.90108186e+07
1.154076,7.61689017e+01,1.02538368e-04,4.07442722e-05,2.00926445e+07
1.155170,7.62883763e+01,1.02426190e-04,4.07726294e-05,2.05847291e+07
1.156264,7.64127962e+01,1.02732019e-04,4.07689835e-05,2.07519256e+07
1.157358,7.65418831e+01,1.02035208e-04,4.07292520e-05,1.98588648e+07
1.158451,7.66756778e+01,1.01722474e-04,4.06709122e-05,2.15219253e+07
1.159545,7.68139728e+01,1.02227918e-04,4.05819222e-05,2.31098717e+07
1.160639,7.69562859e+01,1.01810454e-04,4.04507067e-05,2.13748453e+07
1.161733,7.71022542e+01,1.02190320e-04,4.02873235e-05,2.21694577e+07
1.162827,7.72515730e+01,1.02416488e-04,4.00942418e-05,2.11335378e+07
1.163921,7.74040380e+01,1.01230728e-04,3.98706458e-05,2.10211343e+07
1.165015,7.75593590e+01,1.01349160e-04,3.96173395e-05,2.26390231e+07
1.166109,7.77172130e+01,9.93458037e-05,3.93318108e-05,2.03312192e+07
1.167203,7.78777720e+01,9.89098346e-05,3.90409197e-05,1.95804800e+07
1.168297,7.80407827e+01,9.75969510e-05,3.87187415e-05,1.86015607e+07
1.169391,7.82060672e+01,9.74594717e-05,3.83783365e-05,1.85658342e+07
1.170484,7.83733217e+01,9.62658214e-05,3.80099024e-05,1.76388982e+07
1.171578,7.85423587e+01,9.49432206e-05,3.76203581e-05,1.79966942e+07
1.172672,7.87133297e+01,9.35807579e-05,3.72280733e-05,1.70931342e+07
1.173766,7.88858844e+01,9.27845768e-05,3.68050940e-05,1.57325017e+07
1.174860,7.90596068e+01,9.21127140e-05,3.63586932e-05,1.67726200e+07
1.175954,7.92344194e+01,9.02248854e-05,3.59006108e-05,1.57279056e+07
1.177048,7.94100754e+01,8.94489175e-05,3.54220702e-05,1.45396052e+07
1.178142,7.95861512e+01,8.79491041e-05,3.49188936e-05,1.47589651e+07
1.179236,7.97625803e+01,8.72107080e-05,3.44107868e-05,1.42598020e+07
1.180330,7.99391042e+01,8.42809016e-05,3.38795161e-05,1.47587308e+07
1.181424,8.01159040e+01,8.32356352e-05,3.33566352e-05,1.44885639e+07
1.182518,8.02927195e+01,8.26571870e-05,3.28169315e-05,1.32583963e+07
1.183611,8.04690552e+01,8.11297424e-05,3.22521252e-05,1.20879726e+07
1.184705,8.06446600e+01,7.92865031e-05,3.16759449e-05,1.21636520e+07
1.185799,8.08193916e+01,7.75085694e-05,3.10930793e-05,1.07729341e+07
1.186893,8.09931087e+01,7.56798796e-05,3.05026794e-05,1.20587007e+07
1.187987,8.11656569e+01,7.46142202e-05,2.99073434e-05,1.13608969e+07
1.189081,8.13368000e+01,7.32152510e-05,2.93029037e-05,1.14282226e+07
1.190175,8.15063658e+01,7.09309589e-05,2.86907541e-05,1.06263857e+07
1.191269,8.16741894e+01,6.99444005e-05,2.80756756e-05,9.32007183e+06
1.192363,8.18399269e+01,6.83210675e-05,2.74483981e-05,7.99662622e+06
1.193457,8.20033243e+01,6.68306356e-05,2.68147810e-05,9.09017631e+06
1.194551,8.21643194e+01,6.45710388e-05,2.61824906e-05,8.11808100e+06
1.195644,8.23227952e+01,6.27194140e-05,2.55484935e-05,7.73072466e+06
1.196738,8.24785764e+01,6.15424623e-05,2.49142643e-05,7.55820701e+06
1.197832,8.26313760e+01,6.03644737e-05,2.42740242e-05,6.76379788e+06
1.198926,8.27809429e+01,5.83213262e-05,2.36286873e-05,6.69209394e+06
1.200020,8.29272026e+01,5.65134861e-05,2.29877990e-05,6.63418937e+06
1.201114,8.30699846e+01,5.51469159e-05,2.23472108e-05,6.39855349e+06
1.202208,8.32090884e+01,5.35340446e-05,2.17062639e-05,6.65486291e+06
1.203302,8.33443346e+01,5.15621599e-05,2.10654207e-05,6.99609928e+06
1.204396,8.34755817e+01,5.02533517e-05,2.04288165e-05,7.61571593e+06
1.205490,8.36027414e+01,4.80211662e-05,1.97978664e-05,7.00243049e+06
1.206584,8.37256923e+01,4.72433722e-05,1.91724718e-05,6.53893965e+06
1.207677,8.38440947e+01,4.53922502e-05,1.85422505e-05,7.85839755e+06
1.208771,8.39577174e+01,4.43211492e-05,1.79151771e-05,7.36339126e+06
1.209865,8.40663977e+01,4.19935505e-05,1.72917935e-05,6.44306603e+06
1.210959,8.41701070e+01,4.07207468e-05,1.66800189e-05,8.08154298e+06
1.212053,8.42685992e+01,3.94670665e-05,1.60693218e-05,8.20900205e+06
1.213147,8.43616844e+01,3.77583557e-05,1.54636808e-05,7.20089628e+06
1.214241,8.44492688e+01,3.60317207e-05,1.48669554e-05,6.75541246e+06
1.215335,8.45312357e+01,3.53581467e-05,1.42804265e-05,9.74968837e+06
1.216429,8.46072512e+01,3.36951057e-05,1.36927518e-05,7.96460814e+06
1.217523,8.46771810e+01,3.23213746e-05,1.31160745e-05,9.36178737e+06
1.218617,8.47408614e+01,3.12415251e-05,1.25472212e-05,7.77658264e+06
1.219710,8.47981332e+01,2.96551468e-05,1.19875409e-05,8.33263937e+06
1.220804,8.48488789e+01,2.81984250e-05,1.14386781e-05,1.14128395e+07
1.221898,8.48929384e+01,2.71189232e-05,1.08996658e-05,1.07943796e+07
1.222992,8.49301616e+01,2.57144643e-05,1.03716063e-05,1.20083244e+07
1.224086,8.49604261e+01,2.45060611e-05,9.85608654e-06,1.15818876e+07
1.225180,8.49836081e+01,2.31464619e-05,9.35392145e-06,1.22316652e+07
1.226274,8.49995972e+01,2.18261367e-05,8.86632515e-06,9.97673377e+06
1.227368,8.50082803e+01,2.10656271e-05,8.39515486e-06,1.12645291e+07
1.228462,8.50094957e+01,1.95952990e-05,7.93830322e-06,1.01665438e+07
1.229556,8.50031418e+01,1.89117966e-05,7.50106401e-06,1.40513316e+07
1.230650,8.49890574e+01,1.77285029e-05,7.08059827e-06,1.13321671e+07
1.231743,8.49671556e+01,1.70880700e-05,6.68246829e-06,1.67804190e+07
1.232837,8.49372820e+01,1.59285911e-05,6.30487837e-06,1.47551613e+07
1.233931,8.48993517e+01,1.48383286e-05,5.95461615e-06,9.38616879e+06
1.235025,8.48533243e+01,1.41188424e-05,5.63395078e-06,1.42710241e+07
1.236119,8.47990905e+01,1.33884627e-05,5.34237312e-06,9.74498098e+06
1.237213,8.47365734e+01,1.27352897e-05,5.08469568e-06,1.26011217e+07
1.238307,8.46656666e+01,1.20621175e-05,4.86291646e-06,1.39429994e+07
1.239401,8.45862661e+01,1.15284224e-05,4.68034429e-06,1.34142357e+07
1.240495,8.44982892e+01,1.12712591e-05,4.53935659e-06,1.50497882e+07
1.241589,8.44016539e+01,1.08884237e-05,4.44058860e-06,1.38158327e+07
1.242683,8.42963018e+01,1.06307535e-05,4.38564610e-06,1.41837182e+07
1.243777,8.41821665e+01,1.05866996e-05,4.37336949e-06,1.48770048e+07
1.244870,8.40591492e+01,1.06814882e-05,4.40252320e-06,1.45130300e+07
1.245964,8.39272047e+01,1.08440965e-05,4.46972117e-06,1.03839527e+07
1.247058,8.37863085e+01,1.10556512e-05,4.57126692e-06,1.02094474e+07
1.248152,8.36364268e+01,1.12177250e-05,4.70349112e-06,1.20598810e+07
1.249246,8.34774951e+01,1.17187287e-05,4.86353236e-06,1.35436620e+07
1.250340,8.33094730e+01,1.20669264e-05,5.04654334e-06,1.36583526e+07
1.251434,8.31323320e+01,1.27013237e-05,5.24999985e-06,1.23299198e+07
1.252528,8.29460414e+01,1.32921959e-05,5.46902894e-06,1.59456294e+07
1.253622,8.27505652e+01,1.39537266e-05,5.70209112e-06,1.56394498e+07
1.254716,8.25458694e+01,1.45296746e-05,5.94645842e-06,1.59702290e+07
1.255810,8.23319329e+01,1.51403236e-05,6.20083267e-06,1.60446871e+07
1.256903,8.21087544e+01,1.59513201e-05,6.46356299e-06,1.60647750e+07
1.257997,8.18763432e+01,1.66709077e-05,6.73297497e-06,1.73775691e+07
1.259091,8.16347119e+01,1.73759600e-05,7.00811791e-06,1.58235753e+07
1.260185,8.13838978e+01,1.81712924e-05,7.28845163e-06,1.42417478e+07
1.261279,8.11239526e+01,1.88690819e-05,7.57298188e-06,1.68153706e+07
1.262373,8.08549240e+01,1.95583281e-05,7.86198231e-06,1.73601155e+07
1.263467,8.05768466e+01,2.06585747e-05,8.15437383e-06,1.69658765e+07
1.264561,8.02897406e+01,2.14053752e-05,8.44854972e-06,1.73716828e+07
1.265655,7.99936614e+01,2.22758451e-05,8.74565993e-06,1.51685337e+07
1.266749,7.96886925e+01,2.31931255e-05,9.04496416e-06,1.68440414e+07
1.267843,7.93749214e+01,2.39485223e-05,9.34643171e-06,1.69636603e+07
1.268936,7.90524407e+01,2.48638935e-05,9.65034718e-06,1.59850978e+07
1.270030,7.87213310e+01,2.58633290e-05,9.95577750e-06,1.29702642e+07
1.271124,7.83816985e+01,2.68389645e-05,1.02625539e-05,1.67432254e+07
1.272218,7.80336447e+01,2.75767111e-05,1.05707502e-05,1.56980301e+07
1.273312,7.76772971e+01,2.85657208e-05,1.08809209e-05,1.65712377e+07
1.274406,7.73127743e+01,2.96263111e-05,1.11921190e-05,1.50324822e+07
1.275500,7.69402026e+01,3.04251449e-05,1.15036633e-05,1.82759732e+07
1.276594,7.65597078e+01,3.14223938e-05,1.18169557e-05,1.72424210e+07
1.277688,7.61714469e+01,3.23258587e-05,1.21309651e-05,1.82673193e+07
1.278782,7.57755781e+01,3.33137582e-05,1.24458542e-05,1.82718519e+07
1.279876,7.53722879e+01,3.44064183e-05,1.27613396e-05,1.41758604e+07
1.280969,7.49617432e+01,3.53815650e-05,1.30764899e-05,1.62782757e+07
1.282063,7.45440931e+01,3.63656071e-05,1.33916998e-05,2.12075959e+07
1.283157,7.41194780e+01,3.74451095e-05,1.37065940e-05,1.53279604e+07
1.284251,7.36881423e+01,3.84932371e-05,1.40216387e-05,1.54920522e+07
1.285345,7.32502819e+01,3.94730062e-05,1.43358524e-05,1.43039411e+07
1.286439,7.28061158e+01,4.04411547e-05,1.46496703e-05,1.57898076e+07
1.287533,7.23558504e+01,4.16865444e-05,1.49627082e-05,1.55017277e+07
1.288627,7.18996389e+01,4.27982075e-05,1.52735341e-05,1.48649935e+07
1.289721,7.14376337e+01,4.42613332e-05,1.55816966e-05,1.26948397e+07
1.290815,7.09699911e+01,4.53982377e-05,1.58858379e-05,1.45169187e+07
1.291909,7.04968814e+01,4.67237063e-05,1.61872811e-05,1.33972423e+07
1.293002,7.00184530e+01,4.79377299e-05,1.64845368e-05,1.27211436e+07
1.294096,6.95349222e+01,4.91404831e-05,1.67789413e-05,1.60961583e+07
1.295190,6.90464406e+01,5.05239230e-05,1.70688052e-05,1.03380050e+07
1.296284,6.85531889e+01,5.17211137e-05,1.73531788e-05,1.07994044e+07
1.297378,6.80553495e+01,5.30317705e-05,1.76321989e-05,1.11985398e+07
1.298472,6.75530740e+01,5.42634982e-05,1.79054227e-05,1.02504492e+07
1.299566,6.70465777e+01,5.53144357e-05,1.81729943e-05,1.07869733e+07
1.300660,6.65360580e+01,5.67325851e-05,1.84348319e-05,1.00993627e+07
1.301754,6.60216617e+01,5.80108503e-05,1.86888713e-05,1.01279703e+07
1.302848,6.55036266e+01,5.91651088e-05,1.89361608e-05,1.09137759e+07
1.303942,6.49821414e+01,6.06187128e-05,1.91752954e-05,1.00625353e+07
1.305036,6.44572945e+01,6.21235393e-05,1.94035385e-05,1.33781343e+07
1.306129,6.39292380e+01,6.37465478e-05,1.96219477e-05,1.56389712e+07
1.307223,6.33980000e+01,6.54657503e-05,1.98254466e-05,1.46511308e+07
1.308317,6.28635506e+01,6.69562401e-05,2.00126240e-05,1.47867473e+07
1.309411,6.23259525e+01,6.84084046e-05,2.01857854e-05,1.90526305e+07
1.310505,6.17853697e+01,6.93809407e-05,2.03450698e-05,1.87180377e+07
1.311599,6.12418716e+01,7.14043208e-05,2.04881837e-05,2.10752347e+07
1.312693,6.06953230e+01,7.30733019e-05,2.06089920e-05,2.22474744e+07
1.313787,6.01457354e+01,7.43545069e-05,2.07097857e-05,2.51715301e+07
1.314881,5.95931998e+01,7.57939397e-05,2.07915842e-05,2.89015519e+07
1.315975,5.90377537e+01,7.70624855e-05,2.08516524e-05,3.01351909e+07
1.317069,5.84794986e+01,7.79394631e-05,2.08905803e-05,3.28578824e+07
1.318162,5.79185067e+01,7.97991204e-05,2.09081589e-05,3.40396137e+07
1.319256,5.73546595e+01,8.07429195e-05,2.08955070e-05,3.79943681e+07
1.320350,5.67881484e+01,8.23599683e-05,2.08638236e-05,3.82526534e+07
1.321444,5.62187763e+01,8.35438892e-05,2.07959453e-05,4.20695100e+07
1.322538,5.56467140e+01,8.31004776e-05,2.07037512e-05,4.15452848e+07
1.323632,5.50720819e+01,8.53803475e-05,2.05866145e-05,4.53540729e+07
1.324726,5.44948176e+01,8.62398195e-05,2.04365284e-05,4.62942190e+07
1.325820,5.39148683e+01,8.73835448e-05,2.02509627e-05,4.83444408e+07
1.326914,5.33324806e+01,8.69904523e-05,2.00401344e-05,4.92281522e+07
1.328008,5.27480769e+01,8.61142399e-05,1.98045069e-05,5.07336255e+07
1.329102,5.21622668e+01,8.48234608e-05,1.95525389e-05,5.06881832e+07
1.330195,5.15759384e+01,8.38831589e-05,1.92937748e-05,5.20817427e+07
1.331289,5.09900508e+01,8.29392665e-05,1.90288185e-05,5.35127754e+07
1.332383,5.04052034e+01,8.03123199e-05,1.87394840e-05,5.23222274e+07
1.333477,4.98224203e+01,7.88941947e-05,1.84514700e-05,5.27630599e+07
1.334571,4.92422906e+01,7.89576515e-05,1.81463533e-05,5.23503358e+07
1.335665,4.86654515e+01,7.63126660e-05,1.78239876e-05,5.28401207e+07
1.336759,4.80926351e+01,7.61889752e-05,1.74911984e-05,5.23393289e+07
1.337853,4.75245222e+01,7.30231529e-05,1.71432535e-05,4.91367889e+07
1.338947,4.69622229e+01,7.07536751e-05,1.67971270e-05,4.60553176e+07
1.340041,4.64071122e+01,6.93694877e-05,1.64690435e-05,4.81521076e+07
1.341135,4.58598659e+01,6.60005226e-05,1.61194698e-05,4.34810496e+07
1.342228,4.53216104e+01,6.54053042e-05,1.57876623e-05,4.34444950e+07
1.343322,4.47929429e+01,6.15450957e-05,1.54360892e-05,3.91325815e+07
1.344416,4.42751027e+01,5.91226191e-05,1.51052582e-05,3.61486727e+07
1.345510,4.37690044e+01,5.65982786e-05,1.47776525e-05,3.42825848e+07
1.346604,4.32753687e+01,5.47584465e-05,1.44513020e-05,3.48118160e+07
1.347698,4.27945130e+01,5.34198835e-05,1.41110640e-05,3.22214999e+07
1.348792,4.23268866e+01,5.17739889e-05,1.37676535e-05,2.90049309e+07
1.349886,4.18731037e+01,4.93456305e-05,1.34240759e-05,2.84296822e+07
1.350980,4.14336787e+01,4.69049647e-05,1.30773469e-05,2.87498243e+07
1.352074,4.10088380e+01,4.46114736e-05,1.27182445e-05,2.39800925e+07
1.353168,4.05989153e+01,4.33440866e-05,1.23599436e-05,2.28992117e+07
1.354261,4.02040104e+01,4.14879101e-05,1.19849904e-05,2.20348947e+07
1.355355,3.98241964e+01,3.87336205e-05,1.15933332e-05,1.87581239e+07
1.356449,3.94596074e+01,3.76814704e-05,1.11961895e-05,1.88526555e+07
1.357543,3.91100463e+01,3.54756278e-05,1.07717029e-05,1.70265168e+07
1.358637,3.87753907e+01,3.44835612e-05,1.03307965e-05,1.44147005e+07
1.359731,3.84553901e+01,3.17644651e-05,9.86181068e-06,1.39777311e+07
1.360825,3.81498815e+01,3.03122883e-05,9.37528229e-06,9.72202342e+06
1.361919,3.78585546e+01,2.85658279e-05,8.86485325e-06,8.57609628e+06
1.363013,3.75810523e+01,2.61209265e-05,8.32639234e-06,1.34046689e+07
1.364107,3.73169014e+01,2.50027499e-05,7.76172088e-06,6.95037945e+06
1.365201,3.70656161e+01,2.26256842e-05,7.17120118e-06,1.18698217e+07
1.366295,3.68266590e+01,2.11664617e-05,6.55517115e-06,6.16418840e+06
1.367388,3.65994868e+01,1.86349187e-05,5.92007093e-06,1.18576033e+07
1.368482,3.63835660e+01,1.70772941e-05,5.27307623e-06,7.70193180e+06
1.369576,3.61782742e+01,1.51364003e-05,4.62103851e-06,8.21434834e+06
1.370670,3.59830470e+01,1.29077613e-05,3.98043442e-06,6.99964158e+06
1.371764,3.57973402e+01,1.08390615e-05,3.37807772e-06,6.00599273e+06
1.372858,3.56205698e+01,9.44280536e-06,2.85251613e-06,6.52334102e+06
1.373952,3.54520510e+01,7.25681660e-06,2.46426835e-06,1.36594980e+07
1.375046,3.52912564e+01,5.95770013e-06,2.29798758e-06,8.10168932e+06
1.376140,3.51374890e+01,5.12877189e-06,2.39773267e-06,7.04236371e+06
1.377234,3.49900709e+01,5.00115401e-06,2.72671002e-06,1.74777645e+07
1.378328,3.48483292e+01,5.66349802e-06,3.20027956e-06,1.14035031e+07
1.379421,3.47115647e+01,6.81559540e-06,3.74637048e-06,7.57414644e+06
1.380515,3.45790805e+01,8.06554656e-06,4.31488400e-06,1.22510442e+07
1.381609,3.44501871e+01,9.53167140e-06,4.87402468e-06,1.21970148e+07
1.382703,3.43242055e+01,1.08662249e-05,5.40286805e-06,1.15650150e+07
1.383797,3.42004385e+01,1.22115000e-05,5.88904653e-06,1.60963773e+07
1.384891,3.40781915e+01,1.32779785e-05,6.32434416e-06,1.01301848e+07
1.385985,3.39567564e+01,1.43548629e-05,6.70682087e-06,1.58319776e+07
1.387079,3.38354574e+01,1.51960697e-05,7.03633020e-06,1.90650352e+07
1.388173,3.37136370e+01,1.59566895e-05,7.31857438e-06,1.35481080e+07
1.389267,3.35906709e+01,1.66254540e-05,7.56224966e-06,3.10885906e+06
1.390361,3.34659870e+01,1.72613997e-05,7.77853946e-06,1.61578004e+07
1.391454,3.33390894e+01,1.77815685e-05,7.98006345e-06,1.26366983e+07
1.392548,3.32095566e+01,1.84334173e-05,8.18226324e-06,1.13745255e+07
1.393642,3.30770590e+01,1.90149911e-05,8.39987519e-06,1.78525707e+07
1.394736,3.29413581e+01,1.96548832e-05,8.64808890e-06,1.42939724e+07
1.395830,3.28023207e+01,2.03895365e-05,8.94123873e-06,9.45322842e+06
1.396924,3.26599190e+01,2.12789350e-05,9.29254081e-06,1.09713242e+07
1.398018,3.25142324e+01,2.23261331e-05,9.71407968e-06,2.90623207e+06
1.399112,3.23654296e+01,2.36409145e-05,1.02169904e-05,7.77111906e+06
1.400206,3.22137678e+01,2.50677188e-05,1.08111004e-05,9.91953837e+06
1.401300,3.20596119e+01,2.67592158e-05,1.15060661e-05,1.52669673e+07
1.402394,3.19034106e+01,2.86460586e-05,1.23094331e-05,8.55625189e+06
1.403487,3.17456896e+01,3.08892322e-05,1.32271626e-05,9.10941670e+06
1.404581,3.15870178e+01,3.33535520e-05,1.42621271e-05,7.66997156e+06
1.405675,3.14280409e+01,3.61030495e-05,1.54160798e-05,1.46929311e+07
1.406769,3.12694613e+01,3.91331549e-05,1.66880089e-05,1.08953927e+07
1.407863,3.11119968e+01,4.25446710e-05,1.80741283e-05,6.12387542e+06
1.408957,3.09563841e+01,4.60745914e-05,1.95692997e-05,1.70006691e+07
1.410051,3.08034492e+01,4.98751136e-05,2.11701021e-05,5.37141476e+06
1.411145,3.06539647e+01,5.41038766e-05,2.28670435e-05,7.79857588e+06
1.412239,3.05086945e+01,5.84806072e-05,2.46524769e-05,1.62085350e+07
1.413333,3.03684790e+01,6.29134849e-05,2.65205560e-05,4.55170345e+06
1.414427,3.02340694e+01,6.79304450e-05,2.84591048e-05,1.26470560e+07
1.415520,3.01061334e+01,7.32011933e-05,3.04557779e-05,1.13637788e+07
1.416614,2.99852411e+01,7.82926801e-05,3.24930108e-05,7.35350894e+06
1.417708,2.98720104e+01,8.37917007e-05,3.45656164e-05,1.36866478e+07
1.418802,2.97670159e+01,8.88545377e-05,3.66561537e-05,1.87404495e+07
1.419896,2.96707555e+01,9.45163233e-05,3.87495614e-05,1.45008674e+07
1.420990,2.95836107e+01,1.00173851e-04,4.08267325e-05,1.24673949e+07
1.422084,2.95060222e+01,1.05716985e-04,4.28769407e-05,1.24797458e+07
1.423178,2.94381537e+01,1.11372953e-04,4.48641642e-05,1.55145930e+07
1.424272,2.93800916e+01,1.16018658e-04,4.67696527e-05,2.72618169e+07
1.425366,2.93318346e+01,1.21663075e-04,4.85743886e-05,3.45392620e+07
1.426460,2.92930659e+01,1.27109287e-04,5.02398427e-05,2.19620992e+07
1.427554,2.92637818e+01,1.31707195e-04,5.17745937e-05,3.25550132e+07
1.428647,2.92435832e+01,1.35367319e-04,5.31178450e-05,2.93906077e+07
1.429741,2.92324001e+01,1.36249032e-04,5.42897049e-05,3.97570114e+07
1.430835,2.92300406e+01,1.41748791e-04,5.52807743e-05,3.23128327e+07
1.431929,2.92357677e+01,1.44319055e-04,5.60283501e-05,3.28023094e+07
1.433023,2.92491690e+01,1.46726812e-04,5.65466038e-05,3.18531045e+07
1.434117,2.92697991e+01,1.47491803e-04,5.68224527e-05,3.45296025e+07
1.435211,2.92971236e+01,1.47970542e-04,5.68435635e-05,3.28178538e+07
1.436305,2.93307333e+01,1.47303707e-04,5.66237008e-05,3.42162287e+07
1.437399,2.93702839e+01,1.45699389e-04,5.61606789e-05,3.46179561e+07
1.438493,2.94153173e+01,1.43291972e-04,5.54490472e-05,2.88194486e+07
1.439587,2.94656235e+01,1.41630133e-04,5.45286002e-05,2.88004580e+07
1.440680,2.95206798e+01,1.38021398e-04,5.33600841e-05,2.46794549e+07
1.441774,2.95805428e+01,1.30632774e-04,5.20030432e-05,2.50054123e+07
1.442868,2.96454426e+01,1.28232375e-04,5.05027483e-05,2.41535200e+07
1.443962,2.97145991e+01,1.23548955e-04,4.87731979e-05,1.80473642e+07
1.445056,2.97874709e+01,1.18440231e-04,4.68601432e-05,2.38662978e+07
1.446150,2.98638375e+01,1.12440179e-04,4.48059450e-05,1.73780211e+07
1.447244,2.99431167e+01,1.06392780e-04,4.25889680e-05,1.55541814e+07
1.448338,3.00248970e+01,1.00134291e-04,4.02596105e-05,1.27592934e+07
1.449432,3.01087524e+01,9.41598661e-05,3.78269819e-05,1.13054994e+07
1.450526,3.01941326e+01,8.78709948e-05,3.53036431e-05,9.57361798e+06
1.451620,3.02804833e+01,8.15764285e-05,3.27118065e-05,1.34662333e+07
1.452713,3.03673309e+01,7.47124067e-05,3.00780893e-05,5.79939789e+06
1.453807,3.04541842e+01,6.76902552e-05,2.74204560e-05,9.47443565e+06
1.454901,3.05405415e+01,6.09758650e-05,2.47640721e-05,6.44662145e+06
1.455995,3.06259365e+01,5.49774058e-05,2.21350658e-05,5.70102722e+06
1.457089,3.07099170e+01,4.77723928e-05,1.95496092e-05,1.58282847e+07
1.458183,3.07920769e+01,4.20189015e-05,1.70368178e-05,6.21106032e+06
1.459277,3.08719626e+01,3.63272213e-05,1.46158088e-05,7.88570097e+06
1.460371,3.09490868e+01,3.10336381e-05,1.23024399e-05,1.01996825e+07
1.461465,3.10229607e+01,2.56991542e-05,1.01177309e-05,1.41939824e+07
1.462559,3.10931496e+01,2.08361281e-05,8.08285385e-06,2.00003732e+07
1.463653,3.11591969e+01,1.62830020e-05,6.21162844e-06,6.66472093e+06
1.464746,3.12207072e+01,1.24049332e-05,4.52122212e-06,1.59306279e+07
1.465840,3.12771719e+01,8.87376233e-06,3.01599949e-06,2.48608960e+07
1.466934,3.13280972e+01,5.62006449e-06,1.72463900e-06,1.28441096e+07
1.468028,3.13730474e+01,2.90959486e-06,8.10782205e-07,7.71390038e+06
1.469122,3.14115830e+01,1.70689398e-06,9.72747200e-07,1.48288544e+07
1.470216,3.14432431e+01,2.86623542e-06,1.70618672e-06,5.70289245e+06
1.471310,3.14675896e+01,4.54493101e-06,2.42286300e-06,7.43730915e+06
1.472404,3.14842178e+01,6.08059834e-06,3.05934048e-06,1.03913523e+07
1.473498,3.14927546e+01,7.34960815e-06,3.61883107e-06,1.17983565e+07
1.474592,3.14928755e+01,8.61771702e-06,4.11558330e-06,8.22651902e+06
1.475686,3.14843189e+01,9.68792095e-06,4.56558509e-06,1.61298003e+07
1.476779,3.14668872e+01,1.07376490e-05,4.98586664e-06,3.04029703e+06
