time_orbits,dist_km,u_p_norm,u_e_norm
0.425531,5.42178274e+02,1.10128484e-03,5.36093978e-04
0.426625,5.41500902e+02,1.12494121e-03,5.47305633e-04
0.427719,5.40963059e+02,1.15197213e-03,5.58163747e-04
0.428813,5.40562311e+02,1.17403414e-03,5.68468345e-04
0.429907,5.40296168e+02,1.19395885e-03,5.78198842e-04
0.431001,5.40162025e+02,1.21968492e-03,5.87524728e-04
0.432095,5.40155163e+02,1.24588970e-03,5.96199124e-04
0.433189,5.40269479e+02,1.25991541e-03,6.03797995e-04
0.434283,5.40501800e+02,1.26632260e-03,6.10599502e-04
0.435376,5.40849868e+02,1.28235830e-03,6.17007234e-04
0.436470,5.41307155e+02,1.29833074e-03,6.22382355e-04
0.437564,5.41867835e+02,1.30620946e-03,6.26717167e-04
0.438658,5.42526659e+02,1.31462137e-03,6.30198515e-04
0.439752,5.43277014e+02,1.31957198e-03,6.32556225e-04
0.440846,5.44112187e+02,1.32186318e-03,6.33858875e-04
0.441940,5.45024640e+02,1.32970048e-03,6.34167870e-04
0.443034,5.46004598e+02,1.32668654e-03,6.32923904e-04
0.444128,5.47045824e+02,1.32646103e-03,6.30767191e-04
0.445222,5.48140986e+02,1.30919259e-03,6.27038665e-04
0.446316,5.49283459e+02,1.30189261e-03,6.22412834e-04
0.447409,5.50465289e+02,1.28933091e-03,6.16525694e-04
0.448503,5.51677472e+02,1.27784939e-03,6.09385867e-04
0.449597,5.52910655e+02,1.25846526e-03,6.00772111e-04
0.450691,5.54157236e+02,1.23990616e-03,5.91066741e-04
0.451785,5.55409240e+02,1.20873635e-03,5.79847934e-04
0.452879,5.56659403e+02,1.17976828e-03,5.67581836e-04
0.453973,5.57899238e+02,1.15758572e-03,5.54288751e-04
0.455067,5.59119454e+02,1.12502416e-03,5.39596396e-04
0.456161,5.60311700e+02,1.09104350e-03,5.23762363e-04
0.457255,5.61467607e+02,1.05930461e-03,5.06960709e-04
0.458349,5.62577980e+02,1.02534854e-03,4.89055690e-04
0.459443,5.63633879e+02,9.81583857e-04,4.69998468e-04
0.460536,5.64628115e+02,9.39181462e-04,4.50144792e-04
0.461630,5.65553032e+02,8.97352514e-04,4.29520131e-04
0.462724,5.66400336e+02,8.52766702e-04,4.08111461e-04
0.463818,5.67161979e+02,8.07015835e-04,3.86101694e-04
0.464912,5.67830255e+02,7.60688645e-04,3.63573175e-04
0.466006,5.68397547e+02,7.11418815e-04,3.40663200e-04
0.467100,5.68856745e+02,6.66094226e-04,3.17631588e-04
0.468194,5.69200308e+02,6.16537535e-04,2.94414468e-04
0.469288,5.69421376e+02,5.69439013e-04,2.71361283e-04
0.470382,5.69512891e+02,5.21794551e-04,2.48524822e-04
0.471476,5.69468284e+02,4.72452729e-04,2.26103742e-04
