seed,dt,q_scale,F_rel_fro,F_max_abs,P_rel_fro,P_max_abs,P_trace_rel,mean_pos_diff_m,mean_vel_diff_m_s
43,2.0,0.0,3.2717874998067046e-07,1.0770179035857693e-06,1.133378065736888e-06,1.8897316697782613e-11,8.738415394310712e-13,0.0,1.734723475976807e-15
43,2.0,0.01,3.2717874998067046e-07,1.0770179035857693e-06,8.820300794918291e-07,1.8897316697782613e-11,6.800356645303528e-13,0.0,1.734723475976807e-15
43,2.0,0.1,3.2717874998067046e-07,1.0770179035857693e-06,2.9441043042322353e-07,1.8897316697782613e-11,2.269755471340318e-13,0.0,1.734723475976807e-15
43,2.0,1.0,3.2717874998067046e-07,1.0770179035857693e-06,3.842411207088208e-08,1.8897316697782613e-11,2.9465278885024196e-14,0.0,1.734723475976807e-15
43,5.0,0.0,3.855836315887286e-07,2.692544758675303e-06,2.833418718766374e-06,4.7243291732457436e-11,5.063290313189342e-12,0.0,0.0
43,5.0,0.01,3.855836315887286e-07,2.692544758675303e-06,2.205059182050314e-06,4.7243291732457436e-11,3.940331244152261e-12,0.0,0.0
43,5.0,0.1,3.855836315887286e-07,2.692544758675303e-06,7.36024291512281e-07,4.7243291732457436e-11,1.3154384763358844e-12,0.0,0.0
43,5.0,1.0,3.855836315887286e-07,2.692544758675303e-06,9.606024977051227e-08,4.7243291732457436e-11,1.7176436759172257e-13,0.0,0.0
43,10.0,0.0,3.9676221046503833e-07,5.385089517928848e-06,5.666648551736329e-06,9.44865834819869e-11,2.0038540584852197e-11,0.0,0.0
43,10.0,0.01,3.9676221046503833e-07,5.385089517928848e-06,4.410003965471185e-06,9.44865834819869e-11,1.559421876027422e-11,0.0,0.0
43,10.0,0.1,3.9676221046503833e-07,5.385089517928848e-06,1.4720358372192476e-06,9.44865834819869e-11,5.205132277845378e-12,0.0,0.0
43,10.0,1.0,3.9676221046503833e-07,5.385089517928848e-06,1.9212028245625545e-07,9.44865834819869e-11,6.795158278616923e-13,0.0,0.0
44,2.0,0.0,6.341129383209417e-07,1.8719394435268613e-06,2.196630462071757e-06,3.284498092559464e-11,8.541453467906673e-13,0.0,0.0
44,2.0,0.01,6.341129383209417e-07,1.8719394435268613e-06,1.709486180878434e-06,3.284498092559464e-11,6.652087231017693e-13,0.0,0.0
44,2.0,0.1,6.341129383209417e-07,1.8719394435268613e-06,5.706047605648597e-07,3.284498092559464e-11,2.2162550477267852e-13,0.0,0.0
44,2.0,1.0,6.341129383209417e-07,1.8719394435268613e-06,7.44708033496946e-08,3.284498092559464e-11,2.9046341270526483e-14,0.0,0.0
44,5.0,0.0,7.47308894985957e-07,4.679848608383473e-06,5.491524900295412e-06,8.211245230507859e-11,5.479996067235807e-12,0.0,0.0
44,5.0,0.01,7.47308894985957e-07,4.679848608383473e-06,4.273684409983687e-06,8.211245230507859e-11,4.264517959563375e-12,0.0,0.0
44,5.0,0.1,7.47308894985957e-07,4.679848608383473e-06,1.426508442850701e-06,8.211245230507859e-11,1.4233753192408712e-12,0.0,0.0
44,5.0,1.0,7.47308894985957e-07,4.679848608383473e-06,1.8617694945824325e-07,8.211245230507859e-11,1.8572895032200803e-13,0.0,0.0
44,10.0,0.0,7.689744300851875e-07,9.359697217056065e-06,1.0982683711511781e-05,1.6422490461609587e-10,2.2001124502513916e-11,0.0,1.734723475976807e-15
44,10.0,0.01,7.689744300851875e-07,9.359697217056065e-06,8.547147098497667e-06,1.6422490461609587e-10,1.7121543371179975e-11,0.0,1.734723475976807e-15
44,10.0,0.1,7.689744300851875e-07,9.359697217056065e-06,2.85299218238417e-06,1.6422490461609587e-10,5.714851914080828e-12,0.0,1.734723475976807e-15
44,10.0,1.0,7.689744300851875e-07,9.359697217056065e-06,3.723534781432967e-07,1.6422490461609587e-10,7.457078751999371e-13,0.0,1.734723475976807e-15
45,2.0,0.0,5.238586033496117e-07,1.4022468314241734e-06,1.8146972786841191e-06,2.4603771548747492e-11,1.951467869204758e-12,0.0,3.496446946337351e-15
45,2.0,0.01,5.238586033496117e-07,1.4022468314241734e-06,1.4122538924676059e-06,2.4603771548747492e-11,1.5191604031958765e-12,0.0,3.496446946337351e-15
45,2.0,0.1,5.238586033496117e-07,1.4022468314241734e-06,4.713924003463217e-07,2.4603771548747492e-11,5.067827625748989e-13,0.0,3.496446946337351e-15
45,2.0,1.0,5.238586033496117e-07,1.4022468314241734e-06,6.152239373529332e-08,2.4603771548747492e-11,6.605249721617923e-14,0.0,3.496446946337351e-15
45,5.0,0.0,6.173731047093593e-07,3.505617078668854e-06,4.536700854179485e-06,6.150942888416034e-11,1.1933850347991551e-11,0.0,5.421010862427522e-17
45,5.0,0.01,6.173731047093593e-07,3.505617078668854e-06,3.530609086677996e-06,6.150942888416034e-11,9.286807340663842e-12,0.0,5.421010862427522e-17
45,5.0,0.1,6.173731047093593e-07,3.505617078668854e-06,1.1784781437266885e-06,6.150942888416034e-11,3.099539527232471e-12,0.0,5.421010862427522e-17
45,5.0,1.0,6.173731047093593e-07,3.505617078668854e-06,1.5380593567516392e-07,6.150942888416034e-11,4.046936075448967e-13,0.0,5.421010862427522e-17
45,10.0,0.0,6.352716556684731e-07,7.011234157265429e-06,9.073099274163708e-06,1.2301885777397864e-10,4.7586803135992076e-11,0.0,3.469870442581002e-15
45,10.0,0.01,6.352716556684731e-07,7.011234157265429e-06,7.061035004151004e-06,1.2301885777397864e-10,3.703326419031559e-11,0.0,3.469870442581002e-15
45,10.0,0.1,6.352716556684731e-07,7.011234157265429e-06,2.3569358794255193e-06,1.2301885777397864e-10,1.2360734632787175e-11,0.0,3.469870442581002e-15
45,10.0,1.0,6.352716556684731e-07,7.011234157265429e-06,3.076115237421378e-07,1.2301885777397864e-10,1.6133264199031953e-12,0.0,3.469870442581002e-15
46,2.0,0.0,5.264000550190127e-07,1.9011471566939443e-06,1.8235010149609128e-06,3.3357458389507803e-11,2.4400106862565337e-12,0.0,2.1245936804851848e-15
46,2.0,0.01,5.264000550190127e-07,1.9011471566939443e-06,1.4191052339943099e-06,3.3357458389507803e-11,1.8986499578872376e-12,0.0,2.1245936804851848e-15
46,2.0,0.1,5.264000550190127e-07,1.9011471566939443e-06,4.736792910708784e-07,3.3357458389507803e-11,6.339800196901458e-13,0.0,2.1245936804851848e-15
46,2.0,1.0,5.264000550190127e-07,1.9011471566939443e-06,6.182086055715988e-08,3.3357458389507803e-11,8.2670355923848e-14,0.0,2.1245936804851848e-15
46,5.0,0.0,6.203682706490236e-07,4.7528678918794205e-06,4.558709989948888e-06,8.339364598150056e-11,1.484976077425098e-11,0.0,1.939479807224432e-15
46,5.0,0.01,6.203682706490236e-07,4.7528678918794205e-06,3.547737316460747e-06,8.339364598150056e-11,1.1556114351329356e-11,0.0,1.939479807224432e-15
46,5.0,0.1,6.203682706490236e-07,4.7528678918794205e-06,1.1841953567984127e-06,8.339364598150056e-11,3.857103688899289e-12,0.0,1.939479807224432e-15
46,5.0,1.0,6.203682706490236e-07,4.7528678918794205e-06,1.5455210250951276e-07,8.339364598150056e-11,5.034232074533561e-13,0.0,1.939479807224432e-15
46,10.0,0.0,6.383536548550704e-07,9.505735783758841e-06,9.11711607854939e-06,1.6678729195953803e-10,5.916908628853278e-11,0.0,0.0
46,10.0,0.01,6.383536548550704e-07,9.505735783758841e-06,7.095290575079384e-06,1.6678729195953803e-10,4.6046743471320055e-11,0.0,0.0
46,10.0,0.1,6.383536548550704e-07,9.505735783758841e-06,2.3683702065257374e-06,1.6678729195953803e-10,1.5369565111090187e-11,0.0,0.0
46,10.0,1.0,6.383536548550704e-07,9.505735783758841e-06,3.0910385571918697e-07,1.6678729195953803e-10,2.0058703969115924e-12,0.0,0.0
47,2.0,0.0,4.0018733724880917e-08,1.3894219821155366e-07,1.386231411949998e-07,2.4378747238957917e-12,6.166324357526171e-14,0.0,2.1852793414608445e-16
47,2.0,0.01,4.0018733724880917e-08,1.3894219821155366e-07,1.0788084218659552e-07,2.4378747238957917e-12,4.808737757445711e-14,0.0,2.1852793414608445e-16
47,2.0,0.1,4.0018733724880917e-08,1.3894219821155366e-07,3.600925401640571e-08,2.4378747238957917e-12,1.63176291988072e-14,0.0,2.1852793414608445e-16
47,2.0,1.0,4.0018733724880917e-08,1.3894219821155366e-07,4.69964195876478e-09,2.4378747238957917e-12,2.0946880723953214e-15,0.0,2.1852793414608445e-16
47,5.0,0.0,4.7161143316990874e-08,3.473554955108141e-07,3.4655461774302245e-07,6.09468680249623e-12,1.1817605277137973e-13,0.0,2.710505431213761e-17
47,5.0,0.01,4.7161143316990874e-08,3.473554955108141e-07,2.697001459297678e-07,6.09468680249623e-12,9.216680424789998e-14,0.0,2.710505431213761e-17
47,5.0,0.1,4.7161143316990874e-08,3.473554955108141e-07,9.00229165924027e-08,6.09468680249623e-12,3.0896419729051454e-14,0.0,2.710505431213761e-17
47,5.0,1.0,4.7161143316990874e-08,3.473554955108141e-07,1.1749101154201255e-08,6.09468680249623e-12,4.329020646623684e-15,0.0,2.710505431213761e-17
47,10.0,0.0,4.85279044093326e-08,6.947109910216282e-07,6.930861332639287e-07,1.218937361191865e-11,3.326326164707516e-13,0.0,2.710505431213761e-17
47,10.0,0.01,4.85279044093326e-08,6.947109910216282e-07,5.39386300054637e-07,1.218937361191865e-11,2.590621448546994e-13,0.0,2.710505431213761e-17
47,10.0,0.1,4.85279044093326e-08,6.947109910216282e-07,1.8004427433065602e-07,1.218937361191865e-11,8.613472742000569e-14,0.0,2.710505431213761e-17
47,10.0,1.0,4.85279044093326e-08,6.947109910216282e-07,2.3498175767401778e-08,1.218937361191865e-11,1.117165356125928e-14,0.0,2.710505431213761e-17
48,2.0,0.0,3.291818285980436e-07,1.131487195304392e-06,1.1403174912695485e-06,1.9853032888683863e-11,1.4832649112147038e-12,0.0,9.69739903612216e-16
48,2.0,0.01,3.291818285980436e-07,1.131487195304392e-06,8.874305563840662e-07,1.9853032888683863e-11,1.1544977899304876e-12,0.0,9.69739903612216e-16
48,2.0,0.1,3.291818285980436e-07,1.131487195304392e-06,2.962130409727905e-07,1.9853032888683863e-11,3.8533680099773474e-13,0.0,9.69739903612216e-16
48,2.0,1.0,3.291818285980436e-07,1.131487195304392e-06,3.8659374488987e-08,1.9853032888683863e-11,5.027251373748215e-14,0.0,9.69739903612216e-16
48,5.0,0.0,3.8794442292667455e-07,2.8287179881887e-06,2.8507671216731315e-06,4.963258223775694e-11,8.8731163281128e-12,0.0,1.788112030672749e-15
48,5.0,0.01,3.8794442292667455e-07,2.8287179881887e-06,2.2185602769888514e-06,4.963258223775694e-11,6.905497626855856e-12,0.0,1.788112030672749e-15
48,5.0,0.1,3.8794442292667455e-07,2.8287179881887e-06,7.405308072182534e-07,4.963258223775694e-11,2.304792661334232e-12,0.0,1.788112030672749e-15
48,5.0,1.0,3.8794442292667455e-07,2.8287179881887e-06,9.664840566332879e-08,4.963258223775694e-11,3.0079711202648387e-13,0.0,1.788112030672749e-15
48,10.0,0.0,3.991915005741905e-07,5.657435976449681e-06,5.7013442000232335e-06,9.926516446292968e-11,3.525764133732008e-11,0.0,4.3368086899420177e-16
48,10.0,0.01,3.991915005741905e-07,5.657435976449681e-06,4.437005454114889e-06,9.926516446292968e-11,2.7437746606916425e-11,0.0,4.3368086899420177e-16
48,10.0,0.1,3.991915005741905e-07,5.657435976449681e-06,1.481048790325107e-06,9.926516446292968e-11,9.158101018289425e-12,0.0,4.3368086899420177e-16
48,10.0,1.0,3.991915005741905e-07,5.657435976449681e-06,1.93296592877957e-07,9.926516446292968e-11,1.1955065767209717e-12,0.0,4.3368086899420177e-16
49,2.0,0.0,2.9304966231933305e-07,7.080459239169355e-07,1.0151523257922399e-06,1.242334785348412e-11,3.5916586549943414e-14,0.0,0.0
49,2.0,0.01,2.9304966231933305e-07,7.080459239169355e-07,7.900231296897277e-07,1.242334785348412e-11,2.7850606178445112e-14,0.0,0.0
49,2.0,0.1,2.9304966231933305e-07,7.080459239169355e-07,2.636996799365011e-07,1.242334785348412e-11,9.362574130452531e-15,0.0,0.0
49,2.0,1.0,2.9304966231933305e-07,7.080459239169355e-07,3.441598872828918e-08,1.242334785348412e-11,1.1171669719440062e-15,0.0,0.0
49,5.0,0.0,3.4536226995687643e-07,1.7701148096477784e-06,2.5378571275763575e-06,3.10583696294423e-11,1.7739281123588145e-13,0.0,1.5246593050577406e-17
49,5.0,0.01,3.4536226995687643e-07,1.7701148096477784e-06,1.975043478339948e-06,3.10583696294423e-11,1.3784948113307642e-13,0.0,1.5246593050577406e-17
49,5.0,0.1,3.4536226995687643e-07,1.7701148096477784e-06,6.592476014651099e-07,3.10583696294423e-11,4.601025275635816e-14,0.0,1.5246593050577406e-17
49,5.0,1.0,3.4536226995687643e-07,1.7701148096477784e-06,8.603994458831714e-08,3.10583696294423e-11,5.865124747033141e-15,0.0,1.5246593050577406e-17
49,10.0,0.0,3.553748329190063e-07,3.540229619295557e-06,5.075545071735324e-06,6.211673925542151e-11,9.343063196914434e-13,0.0,4.34751573349845e-16
49,10.0,0.01,3.553748329190063e-07,3.540229619295557e-06,3.949984490675728e-06,6.211673925542151e-11,7.268967219284339e-13,0.0,4.34751573349845e-16
49,10.0,0.1,3.553748329190063e-07,3.540229619295557e-06,1.3184837864834697e-06,6.211673925542151e-11,2.4262173219795865e-13,0.0,4.34751573349845e-16
49,10.0,1.0,3.553748329190063e-07,3.540229619295557e-06,1.7207969471182615e-07,6.211673925542151e-11,3.155992131044134e-14,0.0,4.34751573349845e-16
50,2.0,0.0,3.522764553274854e-07,8.373529927895885e-07,1.2203197547039956e-06,1.4692164946943937e-11,1.5121011670797162e-12,0.0,1.7482234731686756e-15
50,2.0,0.01,3.522764553274854e-07,8.373529927895885e-07,9.496908073193503e-07,1.4692164946943937e-11,1.176738202056756e-12,0.0,1.7482234731686756e-15
50,2.0,0.1,3.522764553274854e-07,8.373529927895885e-07,3.1699472144215565e-07,1.4692164946943937e-11,3.9255935818387863e-13,0.0,1.7482234731686756e-15
50,2.0,1.0,3.522764553274854e-07,8.373529927895885e-07,4.137163443925307e-08,1.4692164946943937e-11,5.1110388966436665e-14,0.0,1.7482234731686756e-15
50,5.0,0.0,4.151617001525784e-07,2.093382481684851e-06,3.050770912448799e-06,3.6730412363152714e-11,9.048320693813323e-12,0.0,0.0
50,5.0,0.01,4.151617001525784e-07,2.093382481684851e-06,2.3742097729146143e-06,3.6730412363152714e-11,7.041543844358724e-12,0.0,0.0
50,5.0,0.1,4.151617001525784e-07,2.093382481684851e-06,7.924848821498635e-07,3.6730412363152714e-11,2.35026791114389e-12,0.0,0.0
50,5.0,1.0,4.151617001525784e-07,2.093382481684851e-06,1.0342905335679709e-07,3.6730412363152714e-11,3.069415284280069e-13,0.0,0.0
50,10.0,0.0,4.271978503965058e-07,4.186764963658823e-06,6.101338449110986e-06,7.346082473137833e-11,3.59660303789485e-11,0.0,0.0
50,10.0,0.01,4.271978503965058e-07,4.186764963658823e-06,4.748296371309175e-06,7.346082473137833e-11,2.7989731299568055e-11,0.0,0.0
50,10.0,0.1,4.271978503965058e-07,4.186764963658823e-06,1.584956040671458e-06,7.346082473137833e-11,9.342274185332034e-12,0.0,0.0
50,10.0,1.0,4.271978503965058e-07,4.186764963658823e-06,2.0685787296496352e-07,7.346082473137833e-11,1.2193859862059975e-12,0.0,0.0
51,2.0,0.0,9.889622707814492e-07,3.7146451257163066e-06,3.4258639972927188e-06,6.517702734316284e-11,1.273339543136127e-11,0.0,1.734723475976807e-15
51,2.0,0.01,9.889622707814492e-07,3.7146451257163066e-06,2.6661139695831436e-06,6.517702734316284e-11,9.909606333482001e-12,0.0,1.734723475976807e-15
51,2.0,0.1,9.889622707814492e-07,3.7146451257163066e-06,8.89914958230952e-07,6.517702734316284e-11,3.3073961870962e-12,0.0,1.734723475976807e-15
51,2.0,1.0,9.889622707814492e-07,3.7146451257163066e-06,1.1614463536330315e-07,6.517702734316284e-11,4.315057429131058e-13,0.0,1.734723475976807e-15
51,5.0,0.0,1.1655026403209585e-06,9.286612814290766e-06,8.564580057284865e-06,1.6294256836137018e-10,7.918361955733249e-11,0.0,0.0
51,5.0,0.01,1.1655026403209585e-06,9.286612814290766e-06,6.665236511433319e-06,1.6294256836137018e-10,6.162192386290845e-11,0.0,0.0
51,5.0,0.1,1.1655026403209585e-06,9.286612814290766e-06,2.224782001907203e-06,1.6294256836137018e-10,2.056778673809625e-11,0.0,0.0
51,5.0,1.0,1.1655026403209585e-06,9.286612814290766e-06,2.90361496562188e-07,1.6294256836137018e-10,2.684132446721158e-12,0.0,0.0
51,10.0,0.0,1.199292199572508e-06,1.857322562829241e-05,1.712858916674184e-05,3.2588513671593587e-10,3.164964587429377e-10,0.0,0.0
51,10.0,0.01,1.199292199572508e-06,1.857322562829241e-05,1.3330127229715168e-05,3.2588513671593587e-10,2.463041856314912e-10,0.0,0.0
51,10.0,0.1,1.199292199572508e-06,1.857322562829241e-05,4.449525477729742e-06,3.2588513671593587e-10,8.221078232558389e-11,0.0,0.0
51,10.0,1.0,1.199292199572508e-06,1.857322562829241e-05,5.807223370433221e-07,3.2588513671593587e-10,1.0729535371367209e-11,0.0,0.0
52,2.0,0.0,3.741354115976098e-08,8.880010364819431e-08,1.2960272651224297e-07,1.5580833714566992e-12,8.007210334824656e-14,0.0,3.469446951953614e-15
52,2.0,0.01,3.741354115976098e-08,8.880010364819431e-08,1.008608747810163e-07,1.5580833714566992e-12,6.231322677356396e-14,0.0,3.469446951953614e-15
52,2.0,0.1,3.741354115976098e-08,8.880010364819431e-08,3.3666078116304145e-08,1.5580833714566992e-12,2.073141414602517e-14,0.0,3.469446951953614e-15
52,2.0,1.0,3.741354115976098e-08,8.880010364819431e-08,4.393829242626168e-09,1.5580833714566992e-12,2.6532715583674014e-15,0.0,3.469446951953614e-15
52,5.0,0.0,4.409183492056651e-08,2.2200025912048577e-07,3.2400379259203313e-07,3.895208418252458e-12,1.0041102523055358e-13,0.0,0.0
52,5.0,0.01,4.409183492056651e-08,2.2200025912048577e-07,2.5215035573028476e-07,3.895208418252458e-12,7.834178361069647e-14,0.0,0.0
52,5.0,0.1,4.409183492056651e-08,2.2200025912048577e-07,8.416499132546109e-08,3.895208418252458e-12,2.6081393277768656e-14,0.0,0.0
52,5.0,1.0,4.409183492056651e-08,2.2200025912048577e-07,1.0984569642445758e-08,3.895208418252458e-12,3.4911456827609997e-15,0.0,0.0
52,10.0,0.0,4.537019311824631e-08,4.440005176627304e-07,6.479859856902683e-07,7.79041682635912e-12,1.8099127660888e-13,0.0,3.469446951953614e-15
52,10.0,0.01,4.537019311824631e-08,4.440005176627304e-07,5.042876296815639e-07,7.79041682635912e-12,1.406509092713367e-13,0.0,3.469446951953614e-15
52,10.0,0.1,4.537019311824631e-08,4.440005176627304e-07,1.6832852508634616e-07,7.79041682635912e-12,4.694610143542404e-14,0.0,3.469446951953614e-15
52,10.0,1.0,4.537019311824631e-08,4.440005176627304e-07,2.196911445171785e-08,7.79041682635912e-12,6.144409458692367e-15,0.0,3.469446951953614e-15
53,2.0,0.0,9.713108506890345e-07,3.474099865499881e-06,3.3647177180780107e-06,6.095642901970467e-11,1.1106850373832497e-11,0.0,0.0
53,2.0,0.01,9.713108506890345e-07,3.474099865499881e-06,2.6185280323331762e-06,6.095642901970467e-11,8.643305390709657e-12,0.0,0.0
53,2.0,0.1,9.713108506890345e-07,3.474099865499881e-06,8.740313771675702e-07,6.095642901970467e-11,2.8848765916967143e-12,0.0,0.0
53,2.0,1.0,9.713108506890345e-07,3.474099865499881e-06,1.140716364617714e-07,6.095642901970467e-11,3.763456236734035e-13,0.0,0.0
53,5.0,0.0,1.144700261098765e-06,8.685249664183383e-06,8.411715786096093e-06,1.5239107255340792e-10,6.901635959371537e-11,0.0,3.469446951953614e-15
53,5.0,0.01,1.144700261098765e-06,8.685249664183383e-06,6.546272532488017e-06,1.5239107255340792e-10,5.3709604081690624e-11,0.0,3.469446951953614e-15
53,5.0,0.1,1.144700261098765e-06,8.685249664183383e-06,2.1850731455485554e-06,1.5239107255340792e-10,1.7926878480397817e-11,0.0,3.469446951953614e-15
53,5.0,1.0,1.144700261098765e-06,8.685249664183383e-06,2.851790009517575e-07,1.5239107255340792e-10,2.3399054824025226e-12,0.0,3.469446951953614e-15
53,10.0,0.0,1.1778867160033122e-06,1.7370499328366765e-05,1.6822870814746744e-05,3.0478214510335275e-10,2.7581641661104125e-10,0.0,3.469446951953614e-15
53,10.0,0.01,1.1778867160033122e-06,1.7370499328366765e-05,1.3092205443588883e-05,3.0478214510335275e-10,2.1464611032856394e-10,0.0,3.469446951953614e-15
53,10.0,0.1,1.1778867160033122e-06,1.7370499328366765e-05,4.370108452612945e-06,3.0478214510335275e-10,7.164403076639417e-11,0.0,3.469446951953614e-15
53,10.0,1.0,1.1778867160033122e-06,1.7370499328366765e-05,5.703573575286872e-07,3.0478214510335275e-10,9.350394739255462e-12,0.0,3.469446951953614e-15
54,2.0,0.0,3.677807135288259e-08,1.24708724772338e-07,1.2740213859492292e-07,2.1881347201685473e-12,8.586510117891225e-14,0.0,3.576224061345498e-15
54,2.0,0.01,3.677807135288259e-08,1.24708724772338e-07,9.914830878532606e-08,2.1881347201685473e-12,6.71219645310123e-14,0.0,3.576224061345498e-15
54,2.0,0.1,3.677807135288259e-08,1.24708724772338e-07,3.309444535270307e-08,2.1881347201685473e-12,2.2336426854104857e-14,0.0,3.576224061345498e-15
54,2.0,1.0,3.677807135288259e-08,1.24708724772338e-07,4.319224272481517e-09,2.1881347201685473e-12,2.6532715583674065e-15,0.0,3.576224061345498e-15
54,5.0,0.0,4.334317911460028e-08,3.117718117862847e-07,3.185023738260515e-07,5.4703367909587306e-12,1.342675632250052e-13,0.0,3.469446951953614e-15
54,5.0,0.01,4.334317911460028e-08,3.117718117862847e-07,2.4786897159038666e-07,5.4703367909587306e-12,1.0458928655957721e-13,0.0,3.469446951953614e-15
54,5.0,0.1,4.334317911460028e-08,3.117718117862847e-07,8.273591279826936e-08,5.4703367909587306e-12,3.4908941771785835e-14,0.0,3.469446951953614e-15
54,5.0,1.0,4.334317911460028e-08,3.117718117862847e-07,1.07980572652773e-08,5.4703367909587306e-12,4.608312301244575e-15,0.0,3.469446951953614e-15
54,10.0,0.0,4.45998296345616e-08,6.235436235725694e-07,6.369835150720741e-07,1.0940673581917461e-11,3.1383835872906723e-13,0.0,3.469446951953614e-15
54,10.0,0.01,4.45998296345616e-08,6.235436235725694e-07,4.95725083652287e-07,1.0940673581917461e-11,2.442356957292687e-13,0.0,3.469446951953614e-15
54,10.0,0.1,4.45998296345616e-08,6.235436235725694e-07,1.654703928235323e-07,1.0940673581917461e-11,8.145349223414148e-14,0.0,3.469446951953614e-15
54,10.0,1.0,4.45998296345616e-08,6.235436235725694e-07,2.159609012462946e-08,1.0940673581917461e-11,1.0752716552712153e-14,0.0,3.469446951953614e-15
55,2.0,0.0,7.141815061367756e-07,2.4947633213230605e-06,2.473994687812081e-06,4.3773025879172684e-11,5.218461179076017e-12,0.0,0.0
55,2.0,0.01,7.141815061367756e-07,2.4947633213230605e-06,1.92533965243252e-06,4.3773025879172684e-11,4.060979036121217e-12,0.0,0.0
55,2.0,0.1,7.141815061367756e-07,2.4947633213230605e-06,6.426539059900381e-07,4.3773025879172684e-11,1.3554332319684068e-12,0.0,0.0
55,2.0,1.0,7.141815061367756e-07,2.4947633213230605e-06,8.387408581641505e-08,4.3773025879172684e-11,1.7679167331008612e-13,0.0,0.0
55,5.0,0.0,8.416705925844911e-07,6.236908303307653e-06,6.184928993018595e-06,1.0943256469100552e-10,3.221996701258787e-11,0.0,8.673617379884035e-16
55,5.0,0.01,8.416705925844911e-07,6.236908303307653e-06,4.813314169324654e-06,1.0943256469100552e-10,2.507417945665293e-11,0.0,8.673617379884035e-16
55,5.0,0.1,8.416705925844911e-07,6.236908303307653e-06,1.6066308697027577e-06,1.0943256469100552e-10,8.36891722435128e-12,0.0,8.673617379884035e-16
55,5.0,1.0,8.416705925844911e-07,6.236908303307653e-06,2.0968514818457742e-07,1.0943256469100552e-10,1.092449307046535e-12,0.0,8.673617379884035e-16
55,10.0,0.0,8.660718350307084e-07,1.2473816606633375e-05,1.2369445674800363e-05,2.1886512938925425e-10,1.286497836670853e-10,0.0,3.576224061345498e-15
55,10.0,0.01,8.660718350307084e-07,1.2473816606633375e-05,9.626378622750428e-06,2.1886512938925425e-10,1.0011780162579569e-10,0.0,3.576224061345498e-15
55,10.0,0.1,8.660718350307084e-07,1.2473816606633375e-05,3.213233917221632e-06,2.1886512938925425e-10,3.341719799584005e-11,0.0,3.576224061345498e-15
55,10.0,1.0,8.660718350307084e-07,1.2473816606633375e-05,4.193698225101768e-07,2.1886512938925425e-10,4.361273904597442e-12,0.0,3.576224061345498e-15
56,2.0,0.0,9.639678843695153e-07,3.439070983249673e-06,3.3392804538454084e-06,6.034181352758396e-11,1.0747169575201798e-11,0.0,3.878959614448864e-15
56,2.0,0.01,9.639678843695153e-07,3.439070983249673e-06,2.5987319617440113e-06,6.034181352758396e-11,8.363597144491439e-12,0.0,3.878959614448864e-15
56,2.0,0.1,9.639678843695153e-07,3.439070983249673e-06,8.674237004017786e-07,6.034181352758396e-11,2.7916521035698305e-12,0.0,3.878959614448864e-15
56,2.0,1.0,9.639678843695153e-07,3.439070983249673e-06,1.1320925494827428e-07,6.034181352758396e-11,3.64196432853523e-13,0.0,3.878959614448864e-15
56,5.0,0.0,1.1360463434451197e-06,8.59767745783506e-06,8.348123218231246e-06,1.508545338242763e-10,6.678466019234166e-11,0.0,3.878959614448864e-15
56,5.0,0.01,1.1360463434451197e-06,8.59767745783506e-06,6.496782714845687e-06,1.508545338242763e-10,5.197326163496036e-11,0.0,3.878959614448864e-15
56,5.0,0.1,1.1360463434451197e-06,8.59767745783506e-06,2.1685539934689638e-06,1.508545338242763e-10,1.7347069045250956e-11,0.0,3.878959614448864e-15
56,5.0,1.0,1.1360463434451197e-06,8.59767745783506e-06,2.8302304782209666e-07,1.508545338242763e-10,2.264217444000744e-12,0.0,3.878959614448864e-15
56,10.0,0.0,1.1689819103380116e-06,1.7195354916248365e-05,1.6695689918878868e-05,3.017090676586985e-10,2.6689068892389615e-10,0.0,0.0
56,10.0,0.01,1.1689819103380116e-06,1.7195354916248365e-05,1.2993228376238348e-05,3.017090676586985e-10,2.0769991891732247e-10,0.0,0.0
56,10.0,0.1,1.1689819103380116e-06,1.7195354916248365e-05,4.337070434635777e-06,3.017090676586985e-10,6.932574935322547e-11,0.0,0.0
56,10.0,1.0,1.1689819103380116e-06,1.7195354916248365e-05,5.660454561567545e-07,3.017090676586985e-10,9.047642927753016e-12,0.0,0.0
57,2.0,0.0,8.59984295377036e-07,2.3170495578078485e-06,2.9790713226033567e-06,4.0654866692466405e-11,6.028708475594505e-12,0.0,1.734723475976807e-15
57,2.0,0.01,8.59984295377036e-07,2.3170495578078485e-06,2.318406006733497e-06,4.0654866692466405e-11,4.692125866747594e-12,0.0,1.734723475976807e-15
57,2.0,0.1,8.59984295377036e-07,2.3170495578078485e-06,7.738544594050306e-07,4.0654866692466405e-11,1.5658236477815412e-12,0.0,1.734723475976807e-15
57,2.0,1.0,8.59984295377036e-07,2.3170495578078485e-06,1.0099734045433839e-07,4.0654866692466405e-11,2.0444155586563145e-13,0.0,1.734723475976807e-15
57,5.0,0.0,1.0135007195109475e-06,5.792623894808742e-06,7.447608795317493e-06,1.0163716672931269e-10,3.727617705883161e-11,0.0,1.734723475976807e-15
57,5.0,0.01,1.0135007195109475e-06,5.792623894808742e-06,5.7959729179162414e-06,1.0163716672931269e-10,2.9008900546082365e-11,0.0,1.734723475976807e-15
