seed,q_scale,steps,status,error,sdc_rmse_pos_m,jac_rmse_pos_m,sdc_rmse_vel_m_s,jac_rmse_vel_m_s,state_pos_diff_m,state_vel_diff_m_s,P_rel_fro,nis_mean_abs_diff,sdc_min_P_eig,jac_min_P_eig
12,1.0,500,ok,,20139.44561657277,20141.50569457221,5.687553532781104,5.687600125883046,5.519413508470827,0.0004384335369483877,2.873566399778726e-05,6.607624432386494e-06,5.26228105878097e-07,5.2622732662834e-07
13,0.0,100,ok,,9.465087690150677,9.418509757419914,0.008211403893662247,0.008243713528208449,0.1279203410386451,0.0002219604220018755,0.0001820541952405135,0.00013801155458814662,3.2494312706622665e-13,3.2608572503618737e-13
13,0.0,500,ok,,22.87389128467194,24.25561255952458,0.022130289437874616,0.02267915427321015,4.02794377907872,0.0015478054091994404,0.006101071067234817,0.007465082074546103,3.8938769824285034e-15,4.6596334695949315e-15
13,0.01,100,ok,,11.043719456857588,11.042532519995424,0.02896472455842362,0.0289642375384737,0.0024326021002358624,2.7333182194029576e-06,1.067387925860758e-06,7.142345861410604e-07,5.3104519771658324e-09,5.310512225831556e-09
13,0.01,500,ok,,496.0764832975565,496.1777928893729,0.21667530363951193,0.216735853455795,0.41682464935798214,0.00023360418585902562,0.0007519219476259404,4.3073572708607344e-08,5.527745293219827e-09,5.527971086535654e-09
13,0.1,100,ok,,8.85958841053258,8.85960904264633,0.04429453030696322,0.04429469149448783,0.0008971563330616892,1.2445282576428798e-06,1.433971646452898e-06,2.0343436224479206e-07,5.2623497686348326e-08,5.2623570578393084e-08
13,0.1,500,ok,,6601.959602867924,6603.138742333607,2.6997891590075946,2.7005574186517944,4.487996175452565,0.002620376449335442,0.0007719395370967266,3.6269802584643074e-06,5.3137147563894164e-08,5.31376423562919e-08
13,1.0,100,ok,,18.71855763304429,18.718616870733303,0.05950400626374147,0.059504200935452126,0.00010601041836928546,6.496994868007847e-07,1.4669874008161098e-06,5.285699405943589e-09,5.256458995533094e-07,5.256459756436165e-07
13,1.0,500,ok,,24717.33208009577,24722.57598550026,10.213413785574916,10.217092216634878,20.140362596712244,0.013079474550718622,0.000842103571214622,1.5302808452466454e-05,5.271392532860979e-07,5.271408451785447e-07
14,0.0,100,ok,,17.887366173270127,17.0841130636285,0.09023531701696987,0.09075331619787919,1.0381131442818605,0.0014352651699895019,0.022052621756492283,0.10807121370475326,2.971994168561104e-13,2.317578240723804e-13
14,0.0,500,ok,,253.8789269918897,249.57961980835466,0.09712634797137953,0.09825083484245169,34.9660727419903,0.012312480678895912,0.0032711005563626438,4.283484071406868,1.7031608954199944e-15,1.1469436557290652e-15
14,0.01,100,ok,,24.213064659457867,24.21404714762466,0.07659769913367591,0.07660962327793026,0.008198372440034022,3.310915437258944e-05,1.4067005174167495e-05,1.1728958670520484e-05,5.287088513479684e-09,5.287069336753281e-09
14,0.01,500,ok,,315.0666328486995,315.01183947282686,0.09366434174090876,0.09365626724598163,0.17911053942654526,4.396453954068491e-05,0.0005591832265034773,3.557266114340152e-06,5.27379016518945e-09,5.273750670496501e-09
14,0.1,100,ok,,30.371082384990608,30.371677137637842,0.08398936393785256,0.0839923163148282,0.0033811194758368844,1.274564357698039e-05,7.070640412148692e-06,1.2348948169038643e-06,5.2616828394951113e-08,5.261681077939022e-08
14,0.1,500,ok,,1228.5318620452474,1228.2405082357832,0.3462407837674988,0.34617459102199555,1.0934951494731182,0.00027748746057244545,0.0005494772736326514,1.1575778773309509e-06,5.2583595617530816e-08,5.258355028179773e-08
14,1.0,100,ok,,36.01200954161644,36.01260847990942,0.09007942966986517,0.09008132442936655,0.002495045805042195,9.344968543362224e-06,6.4143192561688434e-06,1.743655400621158e-09,5.258773608521282e-07,5.258773467220473e-07
14,1.0,500,ok,,4118.078699708179,4116.968466041895,1.1992420519194473,1.1989528032955687,4.54280941635294,0.001265919820852899,0.000488319418585726,2.249503821799559e-06,5.25653949136443e-07,5.256538932721606e-07
15,0.0,100,ok,,35.95849422850697,36.005809531607326,0.03653824607328221,0.036665482195182494,0.43373835470058236,0.0020720664290634614,0.0026363377073027423,0.1724372117831523,1.1112032765095384e-13,9.527132897321291e-14
15,0.0,500,ok,,235.03598001452877,262.947686547595,0.17228682924591449,0.17724626046568806,115.11469223942949,0.04695006826493273,0.007852363644495123,0.6444502993362278,1.0743038041791694e-15,4.3891984101309567e-16
